id,REF_AREA,TIME_PERIOD,POLLUTION_VALUE,TERRITORIAL_LEVEL
UK026C2018,UK026C,2018,11.3,CITY
UK026C2019,UK026C,2019,11.0,CITY
UK026C2020,UK026C,2020,10.4,CITY
AUS04C1990,AUS04C,1990,9.7,CITY
AUS04C1995,AUS04C,1995,9.8,CITY
AUS04C2000,AUS04C,2000,8.9,CITY
AUS04C2001,AUS04C,2001,9.0,CITY
AUS04C2002,AUS04C,2002,8.8,CITY
AUS04C2003,AUS04C,2003,8.7,CITY
AUS04C2004,AUS04C,2004,8.5,CITY
AUS04C2005,AUS04C,2005,8.4,CITY
AUS04C2006,AUS04C,2006,8.5,CITY
AUS04C2007,AUS04C,2007,8.4,CITY
AUS04C2008,AUS04C,2008,8.5,CITY
AUS04C2009,AUS04C,2009,9.0,CITY
AUS04C2010,AUS04C,2010,9.2,CITY
AUS04C2011,AUS04C,2011,8.7,CITY
AUS04C2012,AUS04C,2012,9.0,CITY
AUS04C2013,AUS04C,2013,8.6,CITY
AUS04C2014,AUS04C,2014,8.6,CITY
AUS04C2015,AUS04C,2015,9.2,CITY
AUS04C2016,AUS04C,2016,8.7,CITY
AUS04C2017,AUS04C,2017,9.0,CITY
AUS04C2018,AUS04C,2018,9.4,CITY
AUS04C2019,AUS04C,2019,9.8,CITY
AUS04C2020,AUS04C,2020,8.4,CITY
TR003F1990,TR003F,1990,26.0,FUA
TR003F1995,TR003F,1995,26.4,FUA
TR003F2000,TR003F,2000,28.2,FUA
TR003F2001,TR003F,2001,27.7,FUA
TR003F2002,TR003F,2002,29.2,FUA
TR003F2003,TR003F,2003,26.6,FUA
TR003F2004,TR003F,2004,26.9,FUA
TR003F2005,TR003F,2005,25.5,FUA
TR003F2006,TR003F,2006,27.1,FUA
TR003F2007,TR003F,2007,28.0,FUA
TR003F2008,TR003F,2008,28.6,FUA
TR003F2009,TR003F,2009,27.9,FUA
TR003F2010,TR003F,2010,28.6,FUA
TR003F2011,TR003F,2011,28.2,FUA
TR003F2012,TR003F,2012,27.5,FUA
TR003F2013,TR003F,2013,27.8,FUA
TR003F2014,TR003F,2014,28.2,FUA
TR003F2015,TR003F,2015,28.4,FUA
TR003F2016,TR003F,2016,27.8,FUA
TR003F2017,TR003F,2017,25.8,FUA
TR003F2018,TR003F,2018,27.5,FUA
TR003F2019,TR003F,2019,28.9,FUA
TR003F2020,TR003F,2020,26.2,FUA
BE015F1990,BE015F,1990,18.5,FUA
BE015F1995,BE015F,1995,17.3,FUA
BE015F2000,BE015F,2000,15.2,FUA
BE015F2001,BE015F,2001,14.4,FUA
BE015F2002,BE015F,2002,14.5,FUA
BE015F2003,BE015F,2003,15.3,FUA
BE015F2004,BE015F,2004,14.1,FUA
BE015F2005,BE015F,2005,13.8,FUA
BE015F2006,BE015F,2006,15.0,FUA
BE015F2007,BE015F,2007,13.3,FUA
BE015F2008,BE015F,2008,13.0,FUA
BE015F2009,BE015F,2009,12.8,FUA
BE015F2010,BE015F,2010,13.6,FUA
BE015F2011,BE015F,2011,13.3,FUA
BE015F2012,BE015F,2012,12.0,FUA
BE015F2013,BE015F,2013,11.9,FUA
BE015F2014,BE015F,2014,10.3,FUA
BE015F2015,BE015F,2015,10.9,FUA
BE015F2016,BE015F,2016,10.1,FUA
BE015F2017,BE015F,2017,10.1,FUA
BE015F2018,BE015F,2018,9.6,FUA
BE015F2019,BE015F,2019,8.6,FUA
BE015F2020,BE015F,2020,9.0,FUA
JPN19C1990,JPN19C,1990,16.5,CITY
JPN19C1995,JPN19C,1995,15.8,CITY
JPN19C2000,JPN19C,2000,15.9,CITY
JPN19C2001,JPN19C,2001,16.3,CITY
JPN19C2002,JPN19C,2002,16.1,CITY
JPN19C2003,JPN19C,2003,15.4,CITY
JPN19C2004,JPN19C,2004,15.1,CITY
JPN19C2005,JPN19C,2005,15.1,CITY
JPN19C2006,JPN19C,2006,15.4,CITY
JPN19C2007,JPN19C,2007,15.6,CITY
JPN19C2008,JPN19C,2008,15.4,CITY
JPN19C2009,JPN19C,2009,14.6,CITY
JPN19C2010,JPN19C,2010,13.4,CITY
JPN19C2011,JPN19C,2011,14.9,CITY
JPN19C2012,JPN19C,2012,15.7,CITY
JPN19C2013,JPN19C,2013,16.4,CITY
JPN19C2014,JPN19C,2014,17.3,CITY
JPN19C2015,JPN19C,2015,15.9,CITY
JPN19C2016,JPN19C,2016,16.2,CITY
JPN19C2017,JPN19C,2017,16.2,CITY
JPN19C2018,JPN19C,2018,16.0,CITY
JPN19C2019,JPN19C,2019,16.2,CITY
JPN19C2020,JPN19C,2020,15.7,CITY
CAN16C1990,CAN16C,1990,10.9,CITY
CAN16C1995,CAN16C,1995,10.4,CITY
CAN16C2000,CAN16C,2000,9.9,CITY
CAN16C2001,CAN16C,2001,10.0,CITY
CAN16C2002,CAN16C,2002,9.8,CITY
CAN16C2003,CAN16C,2003,10.1,CITY
CAN16C2004,CAN16C,2004,9.2,CITY
CAN16C2005,CAN16C,2005,9.6,CITY
CAN16C2006,CAN16C,2006,9.4,CITY
CAN16C2007,CAN16C,2007,9.1,CITY
CAN16C2008,CAN16C,2008,8.1,CITY
CAN16C2009,CAN16C,2009,7.5,CITY
CAN16C2010,CAN16C,2010,8.0,CITY
CAN16C2011,CAN16C,2011,7.5,CITY
CAN16C2012,CAN16C,2012,7.4,CITY
CAN16C2013,CAN16C,2013,7.0,CITY
CAN16C2014,CAN16C,2014,7.0,CITY
CAN16C2015,CAN16C,2015,6.8,CITY
CAN16C2016,CAN16C,2016,6.3,CITY
CAN16C2017,CAN16C,2017,6.7,CITY
CAN16C2018,CAN16C,2018,6.5,CITY
CAN16C2019,CAN16C,2019,5.9,CITY
CAN16C2020,CAN16C,2020,6.7,CITY
CL010F1990,CL010F,1990,21.0,FUA
CL010F1995,CL010F,1995,20.8,FUA
CL010F2000,CL010F,2000,21.5,FUA
CL010F2001,CL010F,2001,20.8,FUA
CL010F2002,CL010F,2002,20.4,FUA
CL010F2003,CL010F,2003,20.4,FUA
CL010F2004,CL010F,2004,19.4,FUA
CL010F2005,CL010F,2005,19.1,FUA
CL010F2006,CL010F,2006,19.3,FUA
CL010F2007,CL010F,2007,19.4,FUA
CL010F2008,CL010F,2008,18.6,FUA
CL010F2009,CL010F,2009,17.5,FUA
CL010F2010,CL010F,2010,16.6,FUA
CL010F2011,CL010F,2011,16.7,FUA
CL010F2012,CL010F,2012,16.5,FUA
CL010F2013,CL010F,2013,17.9,FUA
CL010F2014,CL010F,2014,17.0,FUA
CL010F2015,CL010F,2015,18.1,FUA
CL010F2016,CL010F,2016,18.2,FUA
CL010F2017,CL010F,2017,17.8,FUA
CL010F2018,CL010F,2018,17.2,FUA
CL010F2019,CL010F,2019,17.2,FUA
CL010F2020,CL010F,2020,17.6,FUA
CAN02F1990,CAN02F,1990,13.8,FUA
CAN02F1995,CAN02F,1995,13.3,FUA
CAN02F2000,CAN02F,2000,12.5,FUA
CAN02F2001,CAN02F,2001,12.3,FUA
CAN02F2002,CAN02F,2002,12.5,FUA
CAN02F2003,CAN02F,2003,12.6,FUA
CAN02F2004,CAN02F,2004,11.4,FUA
CAN02F2005,CAN02F,2005,12.1,FUA
CAN02F2006,CAN02F,2006,11.3,FUA
CAN02F2007,CAN02F,2007,11.2,FUA
CAN02F2008,CAN02F,2008,10.3,FUA
CAN02F2009,CAN02F,2009,9.3,FUA
CAN02F2010,CAN02F,2010,9.5,FUA
CAN02F2011,CAN02F,2011,9.2,FUA
CAN02F2012,CAN02F,2012,9.2,FUA
CAN02F2013,CAN02F,2013,8.8,FUA
CAN02F2014,CAN02F,2014,8.7,FUA
CAN02F2015,CAN02F,2015,8.3,FUA
CAN02F2016,CAN02F,2016,8.0,FUA
CAN02F2017,CAN02F,2017,8.2,FUA
CAN02F2018,CAN02F,2018,8.0,FUA
CAN02F2019,CAN02F,2019,7.5,FUA
CAN02F2020,CAN02F,2020,8.6,FUA
USA209F1990,USA209F,1990,10.4,FUA
USA209F1995,USA209F,1995,10.5,FUA
USA209F2000,USA209F,2000,10.9,FUA
USA209F2001,USA209F,2001,10.3,FUA
USA209F2002,USA209F,2002,9.7,FUA
USA209F2003,USA209F,2003,9.2,FUA
USA209F2004,USA209F,2004,9.4,FUA
USA209F2005,USA209F,2005,9.8,FUA
USA209F2006,USA209F,2006,9.0,FUA
USA209F2007,USA209F,2007,9.4,FUA
USA209F2008,USA209F,2008,8.2,FUA
USA209F2009,USA209F,2009,8.0,FUA
USA209F2010,USA209F,2010,7.7,FUA
USA209F2011,USA209F,2011,8.0,FUA
USA209F2012,USA209F,2012,7.6,FUA
USA209F2013,USA209F,2013,7.2,FUA
USA209F2014,USA209F,2014,7.4,FUA
USA209F2015,USA209F,2015,7.2,FUA
USA209F2016,USA209F,2016,6.4,FUA
USA209F2017,USA209F,2017,6.2,FUA
USA209F2018,USA209F,2018,6.1,FUA
USA209F2019,USA209F,2019,5.8,FUA
USA209F2020,USA209F,2020,6.3,FUA
PL038C1990,PL038C,1990,20.5,CITY
PL038C1995,PL038C,1995,18.8,CITY
PL038C2000,PL038C,2000,16.8,CITY
PL038C2001,PL038C,2001,15.3,CITY
PL038C2002,PL038C,2002,18.7,CITY
PL038C2003,PL038C,2003,19.8,CITY
PL038C2004,PL038C,2004,17.1,CITY
PL038C2005,PL038C,2005,17.0,CITY
PL038C2006,PL038C,2006,18.8,CITY
PL038C2007,PL038C,2007,15.2,CITY
PL038C2008,PL038C,2008,15.1,CITY
PL038C2009,PL038C,2009,15.3,CITY
PL038C2010,PL038C,2010,17.4,CITY
PL038C2011,PL038C,2011,17.0,CITY
PL038C2012,PL038C,2012,15.1,CITY
PL038C2013,PL038C,2013,13.8,CITY
PL038C2014,PL038C,2014,14.8,CITY
PL038C2015,PL038C,2015,14.0,CITY
PL038C2016,PL038C,2016,13.5,CITY
PL038C2017,PL038C,2017,14.4,CITY
PL038C2018,PL038C,2018,14.3,CITY
PL038C2019,PL038C,2019,11.9,CITY
PL038C2020,PL038C,2020,11.6,CITY
DE035F1990,DE035F,1990,20.9,FUA
DE035F1995,DE035F,1995,19.2,FUA
DE035F2000,DE035F,2000,16.6,FUA
DE035F2001,DE035F,2001,15.6,FUA
DE035F2002,DE035F,2002,15.8,FUA
DE035F2003,DE035F,2003,16.8,FUA
DE035F2004,DE035F,2004,15.4,FUA
DE035F2005,DE035F,2005,15.4,FUA
DE035F2006,DE035F,2006,16.4,FUA
DE035F2007,DE035F,2007,15.3,FUA
DE035F2008,DE035F,2008,14.4,FUA
DE035F2009,DE035F,2009,14.1,FUA
DE035F2010,DE035F,2010,15.4,FUA
DE035F2011,DE035F,2011,14.4,FUA
DE035F2012,DE035F,2012,12.9,FUA
DE035F2013,DE035F,2013,13.3,FUA
DE035F2014,DE035F,2014,11.6,FUA
DE035F2015,DE035F,2015,11.8,FUA
DE035F2016,DE035F,2016,11.0,FUA
DE035F2017,DE035F,2017,11.2,FUA
DE035F2018,DE035F,2018,10.8,FUA
DE035F2019,DE035F,2019,9.9,FUA
DE035F2020,DE035F,2020,9.4,FUA
BE013C1990,BE013C,1990,25.4,CITY
BE013C1995,BE013C,1995,24.1,CITY
BE013C2000,BE013C,2000,21.3,CITY
BE013C2001,BE013C,2001,19.9,CITY
BE013C2002,BE013C,2002,19.6,CITY
BE013C2003,BE013C,2003,22.4,CITY
BE013C2004,BE013C,2004,19.7,CITY
BE013C2005,BE013C,2005,18.9,CITY
BE013C2006,BE013C,2006,21.2,CITY
BE013C2007,BE013C,2007,19.0,CITY
BE013C2008,BE013C,2008,17.7,CITY
BE013C2009,BE013C,2009,18.4,CITY
BE013C2010,BE013C,2010,18.2,CITY
BE013C2011,BE013C,2011,18.3,CITY
BE013C2012,BE013C,2012,16.5,CITY
BE013C2013,BE013C,2013,15.5,CITY
BE013C2014,BE013C,2014,14.1,CITY
BE013C2015,BE013C,2015,14.1,CITY
BE013C2016,BE013C,2016,13.4,CITY
BE013C2017,BE013C,2017,13.8,CITY
BE013C2018,BE013C,2018,13.8,CITY
BE013C2019,BE013C,2019,12.5,CITY
BE013C2020,BE013C,2020,12.1,CITY
RO026F1990,RO026F,1990,20.1,FUA
RO026F1995,RO026F,1995,19.2,FUA
RO026F2000,RO026F,2000,18.0,FUA
RO026F2001,RO026F,2001,19.0,FUA
RO026F2002,RO026F,2002,21.3,FUA
RO026F2003,RO026F,2003,21.5,FUA
RO026F2004,RO026F,2004,19.2,FUA
RO026F2005,RO026F,2005,19.2,FUA
RO026F2006,RO026F,2006,20.4,FUA
RO026F2007,RO026F,2007,16.6,FUA
RO026F2008,RO026F,2008,16.7,FUA
RO026F2009,RO026F,2009,17.6,FUA
RO026F2010,RO026F,2010,18.4,FUA
RO026F2011,RO026F,2011,19.9,FUA
RO026F2012,RO026F,2012,17.9,FUA
RO026F2013,RO026F,2013,16.5,FUA
RO026F2014,RO026F,2014,17.0,FUA
RO026F2015,RO026F,2015,16.3,FUA
RO026F2016,RO026F,2016,15.7,FUA
RO026F2017,RO026F,2017,15.1,FUA
RO026F2018,RO026F,2018,15.3,FUA
RO026F2019,RO026F,2019,13.2,FUA
RO026F2020,RO026F,2020,13.2,FUA
COL42C1990,COL42C,1990,27.7,CITY
COL42C1995,COL42C,1995,27.0,CITY
COL42C2000,COL42C,2000,26.1,CITY
COL42C2001,COL42C,2001,23.0,CITY
COL42C2002,COL42C,2002,23.4,CITY
COL42C2003,COL42C,2003,23.4,CITY
COL42C2004,COL42C,2004,21.6,CITY
COL42C2005,COL42C,2005,21.3,CITY
COL42C2006,COL42C,2006,23.2,CITY
COL42C2007,COL42C,2007,22.2,CITY
COL42C2008,COL42C,2008,20.5,CITY
COL42C2009,COL42C,2009,19.4,CITY
COL42C2010,COL42C,2010,20.1,CITY
COL42C2011,COL42C,2011,21.9,CITY
COL42C2012,COL42C,2012,19.3,CITY
COL42C2013,COL42C,2013,20.1,CITY
COL42C2014,COL42C,2014,19.6,CITY
COL42C2015,COL42C,2015,18.7,CITY
COL42C2016,COL42C,2016,18.2,CITY
COL42C2017,COL42C,2017,18.6,CITY
COL42C2018,COL42C,2018,16.8,CITY
COL42C2019,COL42C,2019,15.1,CITY
COL42C2020,COL42C,2020,15.0,CITY
USA09C1990,USA09C,1990,9.9,CITY
USA09C1995,USA09C,1995,10.2,CITY
USA09C2000,USA09C,2000,10.7,CITY
USA09C2001,USA09C,2001,9.8,CITY
USA09C2002,USA09C,2002,9.3,CITY
USA09C2003,USA09C,2003,9.5,CITY
USA09C2004,USA09C,2004,9.1,CITY
USA09C2005,USA09C,2005,9.6,CITY
USA09C2006,USA09C,2006,9.4,CITY
USA09C2007,USA09C,2007,9.8,CITY
USA09C2008,USA09C,2008,8.2,CITY
USA09C2009,USA09C,2009,8.1,CITY
USA09C2010,USA09C,2010,8.0,CITY
USA09C2011,USA09C,2011,7.4,CITY
USA09C2012,USA09C,2012,7.7,CITY
USA09C2013,USA09C,2013,7.2,CITY
USA09C2014,USA09C,2014,7.2,CITY
USA09C2015,USA09C,2015,7.0,CITY
USA09C2016,USA09C,2016,6.2,CITY
USA09C2017,USA09C,2017,6.2,CITY
USA09C2018,USA09C,2018,6.3,CITY
USA09C2019,USA09C,2019,5.8,CITY
USA09C2020,USA09C,2020,6.2,CITY
SK004F1990,SK004F,1990,25.9,FUA
SK004F1995,SK004F,1995,25.1,FUA
SK004F2000,SK004F,2000,21.0,FUA
SK004F2001,SK004F,2001,21.0,FUA
SK004F2002,SK004F,2002,24.1,FUA
SK004F2003,SK004F,2003,25.0,FUA
SK004F2004,SK004F,2004,21.9,FUA
SK004F2005,SK004F,2005,22.7,FUA
SK004F2006,SK004F,2006,24.7,FUA
SK004F2007,SK004F,2007,19.2,FUA
SK004F2008,SK004F,2008,18.9,FUA
SK004F2009,SK004F,2009,19.9,FUA
SK004F2010,SK004F,2010,21.3,FUA
SK004F2011,SK004F,2011,22.0,FUA
SK004F2012,SK004F,2012,19.3,FUA
SK004F2013,SK004F,2013,18.9,FUA
SK004F2014,SK004F,2014,18.5,FUA
SK004F2015,SK004F,2015,18.6,FUA
SK004F2016,SK004F,2016,17.0,FUA
SK004F2017,SK004F,2017,17.7,FUA
SK004F2018,SK004F,2018,18.2,FUA
SK004F2019,SK004F,2019,15.2,FUA
SK004F2020,SK004F,2020,14.5,FUA
IT073F1990,IT073F,1990,44.2,FUA
IT073F1995,IT073F,1995,41.7,FUA
IT073F2000,IT073F,2000,37.6,FUA
IT073F2001,IT073F,2001,32.1,FUA
IT073F2002,IT073F,2002,33.4,FUA
IT073F2003,IT073F,2003,34.9,FUA
IT073F2004,IT073F,2004,31.8,FUA
IT073F2005,IT073F,2005,32.4,FUA
IT073F2006,IT073F,2006,33.0,FUA
IT073F2007,IT073F,2007,29.6,FUA
IT073F2008,IT073F,2008,28.5,FUA
IT073F2009,IT073F,2009,28.8,FUA
IT073F2010,IT073F,2010,28.0,FUA
IT073F2011,IT073F,2011,29.6,FUA
IT073F2012,IT073F,2012,25.7,FUA
IT073F2013,IT073F,2013,25.3,FUA
IT073F2014,IT073F,2014,23.2,FUA
IT073F2015,IT073F,2015,24.3,FUA
IT073F2016,IT073F,2016,21.4,FUA
IT073F2017,IT073F,2017,21.9,FUA
IT073F2018,IT073F,2018,22.8,FUA
IT073F2019,IT073F,2019,20.2,FUA
IT073F2020,IT073F,2020,19.7,FUA
EL010F1990,EL010F,1990,28.6,FUA
EL010F1995,EL010F,1995,28.0,FUA
EL010F2000,EL010F,2000,28.5,FUA
EL010F2001,EL010F,2001,26.3,FUA
EL010F2002,EL010F,2002,27.6,FUA
EL010F2003,EL010F,2003,28.5,FUA
EL010F2004,EL010F,2004,24.8,FUA
EL010F2005,EL010F,2005,25.7,FUA
EL010F2006,EL010F,2006,25.8,FUA
EL010F2007,EL010F,2007,25.4,FUA
EL010F2008,EL010F,2008,24.6,FUA
EL010F2009,EL010F,2009,23.7,FUA
EL010F2010,EL010F,2010,23.0,FUA
EL010F2011,EL010F,2011,24.5,FUA
EL010F2012,EL010F,2012,21.5,FUA
EL010F2013,EL010F,2013,20.7,FUA
EL010F2014,EL010F,2014,19.0,FUA
EL010F2015,EL010F,2015,19.8,FUA
EL010F2016,EL010F,2016,17.5,FUA
EL010F2017,EL010F,2017,17.7,FUA
EL010F2018,EL010F,2018,17.6,FUA
EL010F2019,EL010F,2019,17.1,FUA
EL010F2020,EL010F,2020,16.1,FUA
PL015C1990,PL015C,1990,31.9,CITY
PL015C1995,PL015C,1995,30.6,CITY
PL015C2000,PL015C,2000,26.1,CITY
PL015C2001,PL015C,2001,27.1,CITY
PL015C2002,PL015C,2002,31.0,CITY
PL015C2003,PL015C,2003,31.4,CITY
PL015C2004,PL015C,2004,27.7,CITY
PL015C2005,PL015C,2005,29.6,CITY
PL015C2006,PL015C,2006,31.2,CITY
PL015C2007,PL015C,2007,25.6,CITY
PL015C2008,PL015C,2008,24.4,CITY
PL015C2009,PL015C,2009,25.4,CITY
PL015C2010,PL015C,2010,27.6,CITY
PL015C2011,PL015C,2011,28.4,CITY
PL015C2012,PL015C,2012,25.3,CITY
PL015C2013,PL015C,2013,24.4,CITY
PL015C2014,PL015C,2014,24.3,CITY
PL015C2015,PL015C,2015,24.1,CITY
PL015C2016,PL015C,2016,22.1,CITY
PL015C2017,PL015C,2017,23.3,CITY
PL015C2018,PL015C,2018,23.7,CITY
PL015C2019,PL015C,2019,20.2,CITY
PL015C2020,PL015C,2020,19.7,CITY
NL044F1990,NL044F,1990,24.1,FUA
NL044F1995,NL044F,1995,22.3,FUA
NL044F2000,NL044F,2000,19.7,FUA
NL044F2001,NL044F,2001,18.4,FUA
NL044F2002,NL044F,2002,18.7,FUA
NL044F2003,NL044F,2003,20.0,FUA
NL044F2004,NL044F,2004,18.2,FUA
NL044F2005,NL044F,2005,18.0,FUA
NL044F2006,NL044F,2006,18.9,FUA
NL044F2007,NL044F,2007,17.2,FUA
NL044F2008,NL044F,2008,16.7,FUA
NL044F2009,NL044F,2009,16.4,FUA
NL044F2010,NL044F,2010,17.4,FUA
NL044F2011,NL044F,2011,16.8,FUA
NL044F2012,NL044F,2012,15.4,FUA
NL044F2013,NL044F,2013,14.5,FUA
NL044F2014,NL044F,2014,13.0,FUA
NL044F2015,NL044F,2015,13.6,FUA
NL044F2016,NL044F,2016,12.5,FUA
NL044F2017,NL044F,2017,13.1,FUA
NL044F2018,NL044F,2018,12.1,FUA
NL044F2019,NL044F,2019,11.1,FUA
NL044F2020,NL044F,2020,11.1,FUA
ES035F1990,ES035F,1990,15.8,FUA
ES035F1995,ES035F,1995,14.4,FUA
ES035F2000,ES035F,2000,15.5,FUA
ES035F2001,ES035F,2001,15.4,FUA
ES035F2002,ES035F,2002,15.3,FUA
ES035F2003,ES035F,2003,16.3,FUA
ES035F2004,ES035F,2004,14.6,FUA
ES035F2005,ES035F,2005,14.8,FUA
ES035F2006,ES035F,2006,15.0,FUA
ES035F2007,ES035F,2007,14.9,FUA
ES035F2008,ES035F,2008,12.9,FUA
ES035F2009,ES035F,2009,13.3,FUA
ES035F2010,ES035F,2010,12.7,FUA
ES035F2011,ES035F,2011,13.7,FUA
ES035F2012,ES035F,2012,12.3,FUA
ES035F2013,ES035F,2013,11.2,FUA
ES035F2014,ES035F,2014,10.7,FUA
ES035F2015,ES035F,2015,11.6,FUA
ES035F2016,ES035F,2016,10.8,FUA
ES035F2017,ES035F,2017,10.7,FUA
ES035F2018,ES035F,2018,10.5,FUA
ES035F2019,ES035F,2019,9.4,FUA
ES035F2020,ES035F,2020,9.9,FUA
ES047C1990,ES047C,1990,14.9,CITY
ES047C1995,ES047C,1995,13.9,CITY
ES047C2000,ES047C,2000,14.5,CITY
ES047C2001,ES047C,2001,14.2,CITY
ES047C2002,ES047C,2002,14.5,CITY
ES047C2003,ES047C,2003,14.8,CITY
ES047C2004,ES047C,2004,13.4,CITY
ES047C2005,ES047C,2005,13.5,CITY
ES047C2006,ES047C,2006,14.1,CITY
ES047C2007,ES047C,2007,13.2,CITY
ES047C2008,ES047C,2008,11.6,CITY
ES047C2009,ES047C,2009,12.1,CITY
ES047C2010,ES047C,2010,11.3,CITY
ES047C2011,ES047C,2011,12.2,CITY
ES047C2012,ES047C,2012,11.0,CITY
ES047C2013,ES047C,2013,10.3,CITY
ES047C2014,ES047C,2014,9.8,CITY
ES047C2015,ES047C,2015,10.3,CITY
ES047C2016,ES047C,2016,9.7,CITY
ES047C2017,ES047C,2017,9.5,CITY
ES047C2018,ES047C,2018,9.4,CITY
ES047C2019,ES047C,2019,8.5,CITY
ES047C2020,ES047C,2020,8.7,CITY
FI004C1990,FI004C,1990,7.8,CITY
FI004C1995,FI004C,1995,7.1,CITY
FI004C2000,FI004C,2000,6.7,CITY
FI004C2001,FI004C,2001,6.3,CITY
FI004C2002,FI004C,2002,6.0,CITY
FI004C2003,FI004C,2003,6.8,CITY
FI004C2004,FI004C,2004,6.0,CITY
FI004C2005,FI004C,2005,6.2,CITY
FI004C2006,FI004C,2006,6.6,CITY
FI004C2007,FI004C,2007,6.0,CITY
FI004C2008,FI004C,2008,5.6,CITY
FI004C2009,FI004C,2009,5.7,CITY
FI004C2010,FI004C,2010,5.8,CITY
FI004C2011,FI004C,2011,5.7,CITY
FI004C2012,FI004C,2012,5.3,CITY
FI004C2013,FI004C,2013,4.9,CITY
FI004C2014,FI004C,2014,5.0,CITY
FI004C2015,FI004C,2015,4.9,CITY
FI004C2016,FI004C,2016,4.5,CITY
FI004C2017,FI004C,2017,4.3,CITY
FI004C2018,FI004C,2018,4.6,CITY
FI004C2019,FI004C,2019,4.5,CITY
FI004C2020,FI004C,2020,4.2,CITY
CY001F1990,CY001F,1990,21.7,FUA
CY001F1995,CY001F,1995,23.2,FUA
CY001F2000,CY001F,2000,22.7,FUA
CY001F2001,CY001F,2001,22.4,FUA
CY001F2002,CY001F,2002,22.1,FUA
CY001F2003,CY001F,2003,23.6,FUA
CY001F2004,CY001F,2004,21.4,FUA
CY001F2005,CY001F,2005,21.9,FUA
CY001F2006,CY001F,2006,26.2,FUA
CY001F2007,CY001F,2007,22.3,FUA
CY001F2008,CY001F,2008,22.1,FUA
CY001F2009,CY001F,2009,20.2,FUA
CY001F2010,CY001F,2010,20.6,FUA
CY001F2011,CY001F,2011,20.5,FUA
CY001F2012,CY001F,2012,18.8,FUA
CY001F2013,CY001F,2013,18.1,FUA
CY001F2014,CY001F,2014,17.9,FUA
CY001F2015,CY001F,2015,18.9,FUA
CY001F2016,CY001F,2016,16.1,FUA
CY001F2017,CY001F,2017,16.8,FUA
CY001F2018,CY001F,2018,17.0,FUA
CY001F2019,CY001F,2019,16.7,FUA
CY001F2020,CY001F,2020,15.0,FUA
UK566F1990,UK566F,1990,19.3,FUA
UK566F1995,UK566F,1995,18.5,FUA
UK566F2000,UK566F,2000,16.7,FUA
UK566F2001,UK566F,2001,14.4,FUA
UK566F2002,UK566F,2002,14.9,FUA
UK566F2003,UK566F,2003,17.8,FUA
UK566F2004,UK566F,2004,14.7,FUA
UK566F2005,UK566F,2005,15.3,FUA
UK566F2006,UK566F,2006,15.5,FUA
UK566F2007,UK566F,2007,14.1,FUA
UK566F2008,UK566F,2008,14.1,FUA
UK566F2009,UK566F,2009,13.4,FUA
UK566F2010,UK566F,2010,12.2,FUA
UK566F2011,UK566F,2011,14.0,FUA
UK566F2012,UK566F,2012,11.9,FUA
UK566F2013,UK566F,2013,11.6,FUA
UK566F2014,UK566F,2014,11.3,FUA
UK566F2015,UK566F,2015,11.0,FUA
UK566F2016,UK566F,2016,10.3,FUA
UK566F2017,UK566F,2017,11.3,FUA
UK566F2018,UK566F,2018,10.8,FUA
UK566F2019,UK566F,2019,10.7,FUA
UK566F2020,UK566F,2020,10.2,FUA
CH002F1990,CH002F,1990,20.7,FUA
CH002F1995,CH002F,1995,19.5,FUA
CH002F2000,CH002F,2000,17.2,FUA
CH002F2001,CH002F,2001,16.2,FUA
CH002F2002,CH002F,2002,15.8,FUA
CH002F2003,CH002F,2003,17.1,FUA
CH002F2004,CH002F,2004,14.6,FUA
CH002F2005,CH002F,2005,15.0,FUA
CH002F2006,CH002F,2006,16.0,FUA
CH002F2007,CH002F,2007,14.4,FUA
CH002F2008,CH002F,2008,14.2,FUA
CH002F2009,CH002F,2009,15.0,FUA
CH002F2010,CH002F,2010,14.1,FUA
CH002F2011,CH002F,2011,14.6,FUA
CH002F2012,CH002F,2012,13.2,FUA
CH002F2013,CH002F,2013,13.1,FUA
CH002F2014,CH002F,2014,11.1,FUA
CH002F2015,CH002F,2015,12.4,FUA
CH002F2016,CH002F,2016,11.3,FUA
CH002F2017,CH002F,2017,10.4,FUA
CH002F2018,CH002F,2018,10.7,FUA
CH002F2019,CH002F,2019,10.0,FUA
CH002F2020,CH002F,2020,9.6,FUA
UK546C1990,UK546C,1990,19.7,CITY
UK546C1995,UK546C,1995,18.9,CITY
UK546C2000,UK546C,2000,17.3,CITY
UK546C2001,UK546C,2001,14.7,CITY
UK546C2002,UK546C,2002,15.4,CITY
UK546C2003,UK546C,2003,18.0,CITY
UK546C2004,UK546C,2004,15.2,CITY
UK546C2005,UK546C,2005,15.4,CITY
UK546C2006,UK546C,2006,15.8,CITY
UK546C2007,UK546C,2007,14.6,CITY
UK546C2008,UK546C,2008,14.6,CITY
UK546C2009,UK546C,2009,13.8,CITY
UK546C2010,UK546C,2010,12.8,CITY
UK546C2011,UK546C,2011,14.5,CITY
UK546C2012,UK546C,2012,12.1,CITY
UK546C2013,UK546C,2013,12.2,CITY
UK546C2014,UK546C,2014,11.3,CITY
UK546C2015,UK546C,2015,11.0,CITY
UK546C2016,UK546C,2016,10.7,CITY
UK546C2017,UK546C,2017,11.7,CITY
