id,REF_AREA,TIME_PERIOD,URBAN_HEAT_VALUE,TERRITORIAL_LEVEL
USA03F2013,USA03F,2013,1.5,FUA
USA03F2014,USA03F,2014,2.8,FUA
USA03F2015,USA03F,2015,2.7,FUA
USA03F2016,USA03F,2016,2.0,FUA
USA03F2017,USA03F,2017,1.2,FUA
USA03F2018,USA03F,2018,1.3,FUA
USA03F2019,USA03F,2019,1.7,FUA
USA03F2020,USA03F,2020,1.2,FUA
USA03F2021,USA03F,2021,2.6,FUA
MEX04F2011,MEX04F,2011,1.5,FUA
MEX04F2012,MEX04F,2012,1.5,FUA
MEX04F2013,MEX04F,2013,1.6,FUA
MEX04F2014,MEX04F,2014,1.6,FUA
MEX04F2015,MEX04F,2015,1.9,FUA
MEX04F2016,MEX04F,2016,1.9,FUA
MEX04F2017,MEX04F,2017,1.5,FUA
MEX04F2018,MEX04F,2018,1.8,FUA
MEX04F2019,MEX04F,2019,1.8,FUA
MEX04F2020,MEX04F,2020,1.3,FUA
MEX04F2021,MEX04F,2021,1.3,FUA
IT087F2011,IT087F,2011,1.3,FUA
IT087F2012,IT087F,2012,1.7,FUA
IT087F2013,IT087F,2013,2.1,FUA
IT087F2014,IT087F,2014,1.8,FUA
IT087F2015,IT087F,2015,1.6,FUA
IT087F2016,IT087F,2016,1.8,FUA
IT087F2017,IT087F,2017,1.9,FUA
IT087F2018,IT087F,2018,1.9,FUA
IT087F2019,IT087F,2019,1.5,FUA
IT087F2020,IT087F,2020,1.8,FUA
IT087F2021,IT087F,2021,1.9,FUA
HU002F2011,HU002F,2011,0.1,FUA
HU002F2012,HU002F,2012,-0.0,FUA
HU002F2013,HU002F,2013,0.8,FUA
HU002F2014,HU002F,2014,0.8,FUA
HU002F2015,HU002F,2015,-0.0,FUA
HU002F2016,HU002F,2016,0.7,FUA
HU002F2017,HU002F,2017,0.4,FUA
HU002F2018,HU002F,2018,0.3,FUA
HU002F2019,HU002F,2019,0.3,FUA
HU002F2020,HU002F,2020,0.1,FUA
HU002F2021,HU002F,2021,0.0,FUA
DE005F2011,DE005F,2011,1.6,FUA
DE005F2012,DE005F,2012,1.6,FUA
DE005F2013,DE005F,2013,1.8,FUA
DE005F2014,DE005F,2014,1.9,FUA
DE005F2015,DE005F,2015,1.8,FUA
DE005F2016,DE005F,2016,1.7,FUA
DE005F2017,DE005F,2017,1.8,FUA
DE005F2018,DE005F,2018,1.6,FUA
DE005F2019,DE005F,2019,1.8,FUA
DE005F2020,DE005F,2020,1.8,FUA
DE005F2021,DE005F,2021,1.5,FUA
DE041F2011,DE041F,2011,1.5,FUA
DE041F2012,DE041F,2012,1.7,FUA
DE041F2013,DE041F,2013,1.7,FUA
DE041F2014,DE041F,2014,1.8,FUA
DE041F2015,DE041F,2015,1.6,FUA
DE041F2016,DE041F,2016,1.5,FUA
DE041F2017,DE041F,2017,1.7,FUA
DE041F2018,DE041F,2018,1.7,FUA
DE041F2019,DE041F,2019,1.7,FUA
DE041F2020,DE041F,2020,1.9,FUA
DE041F2021,DE041F,2021,1.6,FUA
MEX81F2011,MEX81F,2011,0.5,FUA
MEX81F2012,MEX81F,2012,0.6,FUA
MEX81F2013,MEX81F,2013,0.8,FUA
MEX81F2014,MEX81F,2014,0.7,FUA
MEX81F2015,MEX81F,2015,1.9,FUA
MEX81F2016,MEX81F,2016,1.4,FUA
MEX81F2017,MEX81F,2017,1.2,FUA
MEX81F2018,MEX81F,2018,1.1,FUA
MEX81F2019,MEX81F,2019,1.7,FUA
MEX81F2020,MEX81F,2020,0.1,FUA
MEX81F2021,MEX81F,2021,0.5,FUA
NL032F2011,NL032F,2011,1.3,FUA
NL032F2012,NL032F,2012,1.6,FUA
NL032F2013,NL032F,2013,1.6,FUA
NL032F2014,NL032F,2014,1.6,FUA
NL032F2015,NL032F,2015,1.5,FUA
NL032F2016,NL032F,2016,1.8,FUA
NL032F2017,NL032F,2017,1.2,FUA
NL032F2018,NL032F,2018,1.7,FUA
NL032F2019,NL032F,2019,1.6,FUA
NL032F2020,NL032F,2020,1.4,FUA
NL032F2021,NL032F,2021,1.6,FUA
DE068F2011,DE068F,2011,0.8,FUA
DE068F2012,DE068F,2012,0.6,FUA
DE068F2013,DE068F,2013,1.6,FUA
DE068F2014,DE068F,2014,0.9,FUA
DE068F2015,DE068F,2015,0.9,FUA
DE068F2016,DE068F,2016,0.6,FUA
DE068F2017,DE068F,2017,0.6,FUA
DE068F2018,DE068F,2018,0.2,FUA
DE068F2019,DE068F,2019,0.8,FUA
DE068F2020,DE068F,2020,0.5,FUA
DE068F2021,DE068F,2021,1.0,FUA
USA111F2011,USA111F,2011,2.5,FUA
USA111F2012,USA111F,2012,1.8,FUA
USA111F2013,USA111F,2013,2.3,FUA
USA111F2014,USA111F,2014,2.7,FUA
USA111F2015,USA111F,2015,3.0,FUA
USA111F2016,USA111F,2016,2.1,FUA
USA111F2017,USA111F,2017,1.9,FUA
USA111F2018,USA111F,2018,2.2,FUA
USA111F2019,USA111F,2019,1.8,FUA
USA111F2020,USA111F,2020,1.7,FUA
USA111F2021,USA111F,2021,2.1,FUA
JPN16F2011,JPN16F,2011,2.2,FUA
JPN16F2012,JPN16F,2012,2.4,FUA
JPN16F2013,JPN16F,2013,2.3,FUA
JPN16F2014,JPN16F,2014,2.5,FUA
JPN16F2015,JPN16F,2015,2.5,FUA
JPN16F2016,JPN16F,2016,2.1,FUA
JPN16F2017,JPN16F,2017,2.4,FUA
JPN16F2018,JPN16F,2018,2.5,FUA
JPN16F2019,JPN16F,2019,2.3,FUA
JPN16F2020,JPN16F,2020,2.3,FUA
JPN16F2021,JPN16F,2021,2.3,FUA
RO015F2011,RO015F,2011,0.3,FUA
RO015F2012,RO015F,2012,0.8,FUA
RO015F2013,RO015F,2013,0.9,FUA
RO015F2014,RO015F,2014,0.9,FUA
RO015F2015,RO015F,2015,0.6,FUA
RO015F2016,RO015F,2016,0.7,FUA
RO015F2017,RO015F,2017,1.1,FUA
RO015F2018,RO015F,2018,0.6,FUA
RO015F2019,RO015F,2019,0.4,FUA
RO015F2020,RO015F,2020,-0.3,FUA
RO015F2021,RO015F,2021,0.4,FUA
DE047F2011,DE047F,2011,1.3,FUA
DE047F2012,DE047F,2012,1.4,FUA
DE047F2013,DE047F,2013,1.5,FUA
DE047F2014,DE047F,2014,1.3,FUA
DE047F2015,DE047F,2015,1.2,FUA
DE047F2016,DE047F,2016,1.4,FUA
DE047F2017,DE047F,2017,1.5,FUA
DE047F2018,DE047F,2018,1.5,FUA
DE047F2019,DE047F,2019,1.3,FUA
DE047F2020,DE047F,2020,1.2,FUA
DE047F2021,DE047F,2021,1.4,FUA
CH006F2011,CH006F,2011,0.9,FUA
CH006F2012,CH006F,2012,1.2,FUA
CH006F2013,CH006F,2013,1.0,FUA
CH006F2014,CH006F,2014,0.9,FUA
CH006F2015,CH006F,2015,1.2,FUA
CH006F2016,CH006F,2016,1.0,FUA
CH006F2017,CH006F,2017,1.2,FUA
CH006F2018,CH006F,2018,0.8,FUA
CH006F2019,CH006F,2019,1.0,FUA
CH006F2020,CH006F,2020,1.1,FUA
CH006F2021,CH006F,2021,0.7,FUA
ES024F2011,ES024F,2011,4.6,FUA
ES024F2012,ES024F,2012,4.4,FUA
ES024F2013,ES024F,2013,4.3,FUA
ES024F2014,ES024F,2014,4.4,FUA
ES024F2015,ES024F,2015,4.3,FUA
ES024F2016,ES024F,2016,4.3,FUA
ES024F2017,ES024F,2017,4.2,FUA
ES024F2018,ES024F,2018,4.4,FUA
ES024F2019,ES024F,2019,4.5,FUA
ES024F2020,ES024F,2020,4.4,FUA
ES024F2021,ES024F,2021,4.0,FUA
FR040F2011,FR040F,2011,1.5,FUA
FR040F2012,FR040F,2012,1.2,FUA
FR040F2013,FR040F,2013,1.5,FUA
FR040F2014,FR040F,2014,1.8,FUA
FR040F2015,FR040F,2015,1.5,FUA
FR040F2016,FR040F,2016,1.5,FUA
FR040F2017,FR040F,2017,1.4,FUA
FR040F2018,FR040F,2018,1.6,FUA
FR040F2019,FR040F,2019,1.5,FUA
FR040F2020,FR040F,2020,1.6,FUA
FR040F2021,FR040F,2021,1.8,FUA
USA128F2011,USA128F,2011,2.7,FUA
USA128F2012,USA128F,2012,2.6,FUA
USA128F2013,USA128F,2013,2.4,FUA
USA128F2014,USA128F,2014,2.5,FUA
USA128F2015,USA128F,2015,2.5,FUA
USA128F2016,USA128F,2016,2.7,FUA
USA128F2017,USA128F,2017,2.5,FUA
USA128F2018,USA128F,2018,2.6,FUA
USA128F2019,USA128F,2019,2.6,FUA
USA128F2020,USA128F,2020,2.5,FUA
USA128F2021,USA128F,2021,2.7,FUA
FR050F2011,FR050F,2011,2.1,FUA
FR050F2012,FR050F,2012,2.4,FUA
FR050F2013,FR050F,2013,2.4,FUA
FR050F2014,FR050F,2014,2.4,FUA
FR050F2015,FR050F,2015,2.2,FUA
FR050F2016,FR050F,2016,2.3,FUA
FR050F2017,FR050F,2017,2.5,FUA
FR050F2018,FR050F,2018,2.4,FUA
FR050F2019,FR050F,2019,2.6,FUA
FR050F2020,FR050F,2020,2.3,FUA
FR050F2021,FR050F,2021,2.7,FUA
ES069F2011,ES069F,2011,1.0,FUA
ES069F2012,ES069F,2012,0.9,FUA
ES069F2013,ES069F,2013,1.0,FUA
ES069F2014,ES069F,2014,0.9,FUA
ES069F2015,ES069F,2015,1.0,FUA
ES069F2016,ES069F,2016,1.0,FUA
ES069F2017,ES069F,2017,1.1,FUA
ES069F2018,ES069F,2018,1.0,FUA
ES069F2019,ES069F,2019,1.0,FUA
ES069F2020,ES069F,2020,1.0,FUA
ES069F2021,ES069F,2021,1.0,FUA
IT031F2011,IT031F,2011,0.9,FUA
IT031F2012,IT031F,2012,0.8,FUA
IT031F2013,IT031F,2013,1.2,FUA
IT031F2014,IT031F,2014,1.7,FUA
IT031F2015,IT031F,2015,1.2,FUA
IT031F2016,IT031F,2016,1.3,FUA
IT031F2017,IT031F,2017,0.9,FUA
IT031F2018,IT031F,2018,1.6,FUA
IT031F2019,IT031F,2019,1.2,FUA
IT031F2020,IT031F,2020,1.4,FUA
IT031F2021,IT031F,2021,1.1,FUA
UK011F2011,UK011F,2011,1.9,FUA
UK011F2012,UK011F,2012,1.5,FUA
UK011F2013,UK011F,2013,1.3,FUA
UK011F2014,UK011F,2014,1.9,FUA
UK011F2015,UK011F,2015,1.8,FUA
UK011F2016,UK011F,2016,1.6,FUA
UK011F2017,UK011F,2017,1.8,FUA
UK011F2018,UK011F,2018,1.8,FUA
UK011F2019,UK011F,2019,1.9,FUA
UK011F2020,UK011F,2020,1.9,FUA
UK011F2021,UK011F,2021,1.6,FUA
USA40F2011,USA40F,2011,2.4,FUA
USA40F2012,USA40F,2012,2.2,FUA
USA40F2013,USA40F,2013,2.3,FUA
USA40F2014,USA40F,2014,2.5,FUA
USA40F2015,USA40F,2015,2.4,FUA
USA40F2016,USA40F,2016,2.6,FUA
USA40F2017,USA40F,2017,2.4,FUA
USA40F2018,USA40F,2018,2.6,FUA
USA40F2019,USA40F,2019,2.7,FUA
USA40F2020,USA40F,2020,2.4,FUA
USA40F2021,USA40F,2021,2.6,FUA
DE014F2011,DE014F,2011,2.5,FUA
DE014F2012,DE014F,2012,2.8,FUA
DE014F2013,DE014F,2013,2.9,FUA
DE014F2014,DE014F,2014,2.8,FUA
DE014F2015,DE014F,2015,2.4,FUA
DE014F2016,DE014F,2016,2.6,FUA
DE014F2017,DE014F,2017,2.9,FUA
DE014F2018,DE014F,2018,2.5,FUA
DE014F2019,DE014F,2019,2.6,FUA
DE014F2020,DE014F,2020,2.7,FUA
DE014F2021,DE014F,2021,2.7,FUA
IT047F2011,IT047F,2011,1.6,FUA
IT047F2012,IT047F,2012,1.5,FUA
IT047F2013,IT047F,2013,1.5,FUA
IT047F2014,IT047F,2014,1.6,FUA
IT047F2015,IT047F,2015,1.7,FUA
IT047F2016,IT047F,2016,1.7,FUA
IT047F2017,IT047F,2017,1.8,FUA
IT047F2018,IT047F,2018,1.6,FUA
IT047F2019,IT047F,2019,1.6,FUA
IT047F2020,IT047F,2020,1.6,FUA
IT047F2021,IT047F,2021,1.7,FUA
MEX32F2011,MEX32F,2011,0.6,FUA
MEX32F2012,MEX32F,2012,0.6,FUA
MEX32F2013,MEX32F,2013,0.5,FUA
MEX32F2014,MEX32F,2014,1.0,FUA
MEX32F2015,MEX32F,2015,1.6,FUA
MEX32F2016,MEX32F,2016,1.1,FUA
MEX32F2017,MEX32F,2017,0.8,FUA
MEX32F2018,MEX32F,2018,1.3,FUA
MEX32F2019,MEX32F,2019,1.1,FUA
MEX32F2020,MEX32F,2020,0.2,FUA
MEX32F2021,MEX32F,2021,1.0,FUA
JPN25F2011,JPN25F,2011,4.0,FUA
JPN25F2012,JPN25F,2012,4.4,FUA
JPN25F2013,JPN25F,2013,4.6,FUA
JPN25F2014,JPN25F,2014,4.4,FUA
JPN25F2015,JPN25F,2015,4.4,FUA
JPN25F2016,JPN25F,2016,4.4,FUA
JPN25F2017,JPN25F,2017,4.6,FUA
JPN25F2018,JPN25F,2018,4.7,FUA
JPN25F2019,JPN25F,2019,4.6,FUA
JPN25F2020,JPN25F,2020,4.7,FUA
JPN25F2021,JPN25F,2021,4.5,FUA
ES017F2011,ES017F,2011,-0.9,FUA
ES017F2012,ES017F,2012,-2.0,FUA
ES017F2013,ES017F,2013,-0.5,FUA
ES017F2014,ES017F,2014,-0.8,FUA
ES017F2015,ES017F,2015,-1.4,FUA
ES017F2016,ES017F,2016,-0.4,FUA
ES017F2017,ES017F,2017,-1.4,FUA
ES017F2018,ES017F,2018,-0.7,FUA
ES017F2019,ES017F,2019,-1.4,FUA
ES017F2020,ES017F,2020,-0.8,FUA
ES017F2021,ES017F,2021,-0.6,FUA
IT038F2011,IT038F,2011,0.1,FUA
IT038F2012,IT038F,2012,0.3,FUA
IT038F2013,IT038F,2013,0.6,FUA
IT038F2014,IT038F,2014,0.9,FUA
IT038F2015,IT038F,2015,0.3,FUA
IT038F2016,IT038F,2016,0.7,FUA
IT038F2017,IT038F,2017,0.1,FUA
IT038F2018,IT038F,2018,0.5,FUA
IT038F2019,IT038F,2019,0.4,FUA
IT038F2020,IT038F,2020,0.3,FUA
IT038F2021,IT038F,2021,0.3,FUA
BE011F2011,BE011F,2011,0.2,FUA
BE011F2012,BE011F,2012,0.6,FUA
BE011F2013,BE011F,2013,0.2,FUA
BE011F2014,BE011F,2014,0.9,FUA
BE011F2015,BE011F,2015,0.5,FUA
BE011F2016,BE011F,2016,0.7,FUA
BE011F2017,BE011F,2017,0.4,FUA
BE011F2018,BE011F,2018,0.3,FUA
BE011F2019,BE011F,2019,0.4,FUA
BE011F2020,BE011F,2020,0.2,FUA
BE011F2021,BE011F,2021,0.5,FUA
SE003F2011,SE003F,2011,1.9,FUA
SE003F2012,SE003F,2012,2.0,FUA
SE003F2013,SE003F,2013,2.5,FUA
SE003F2014,SE003F,2014,3.2,FUA
SE003F2015,SE003F,2015,2.6,FUA
SE003F2016,SE003F,2016,2.6,FUA
SE003F2017,SE003F,2017,2.9,FUA
SE003F2018,SE003F,2018,1.8,FUA
SE003F2019,SE003F,2019,2.8,FUA
SE003F2020,SE003F,2020,2.2,FUA
SE003F2021,SE003F,2021,2.4,FUA
AUS19F2011,AUS19F,2011,1.5,FUA
AUS19F2012,AUS19F,2012,1.2,FUA
AUS19F2013,AUS19F,2013,0.6,FUA
AUS19F2014,AUS19F,2014,0.7,FUA
AUS19F2015,AUS19F,2015,0.1,FUA
AUS19F2016,AUS19F,2016,1.2,FUA
AUS19F2017,AUS19F,2017,1.2,FUA
AUS19F2018,AUS19F,2018,0.5,FUA
AUS19F2019,AUS19F,2019,0.7,FUA
AUS19F2020,AUS19F,2020,1.1,FUA
AUS19F2021,AUS19F,2021,1.2,FUA
DE081F2011,DE081F,2011,1.1,FUA
DE081F2012,DE081F,2012,0.9,FUA
DE081F2013,DE081F,2013,1.3,FUA
DE081F2014,DE081F,2014,1.3,FUA
DE081F2015,DE081F,2015,1.2,FUA
DE081F2016,DE081F,2016,1.2,FUA
DE081F2017,DE081F,2017,1.0,FUA
DE081F2018,DE081F,2018,1.0,FUA
DE081F2019,DE081F,2019,1.1,FUA
DE081F2020,DE081F,2020,1.2,FUA
DE081F2021,DE081F,2021,1.2,FUA
PL020F2011,PL020F,2011,2.3,FUA
PL020F2012,PL020F,2012,2.5,FUA
PL020F2013,PL020F,2013,2.3,FUA
PL020F2014,PL020F,2014,2.3,FUA
PL020F2015,PL020F,2015,2.2,FUA
PL020F2016,PL020F,2016,3.0,FUA
PL020F2017,PL020F,2017,2.9,FUA
PL020F2018,PL020F,2018,2.3,FUA
PL020F2019,PL020F,2019,2.0,FUA
PL020F2020,PL020F,2020,2.2,FUA
PL020F2021,PL020F,2021,2.5,FUA
IT009F2011,IT009F,2011,0.8,FUA
IT009F2012,IT009F,2012,0.9,FUA
IT009F2013,IT009F,2013,1.5,FUA
IT009F2014,IT009F,2014,1.2,FUA
IT009F2015,IT009F,2015,1.1,FUA
IT009F2016,IT009F,2016,1.0,FUA
IT009F2017,IT009F,2017,1.1,FUA
IT009F2018,IT009F,2018,1.0,FUA
IT009F2019,IT009F,2019,0.9,FUA
IT009F2020,IT009F,2020,0.8,FUA
IT009F2021,IT009F,2021,0.7,FUA
USA46F2011,USA46F,2011,2.9,FUA
USA46F2012,USA46F,2012,2.7,FUA
USA46F2013,USA46F,2013,2.5,FUA
USA46F2014,USA46F,2014,2.3,FUA
USA46F2015,USA46F,2015,2.5,FUA
USA46F2016,USA46F,2016,2.0,FUA
USA46F2017,USA46F,2017,2.8,FUA
USA46F2018,USA46F,2018,2.6,FUA
USA46F2019,USA46F,2019,2.5,FUA
USA46F2020,USA46F,2020,2.5,FUA
USA46F2021,USA46F,2021,2.6,FUA
IT035F2011,IT035F,2011,1.6,FUA
IT035F2012,IT035F,2012,1.5,FUA
IT035F2013,IT035F,2013,1.5,FUA
IT035F2014,IT035F,2014,1.7,FUA
IT035F2015,IT035F,2015,1.4,FUA
IT035F2016,IT035F,2016,1.7,FUA
IT035F2017,IT035F,2017,1.6,FUA
IT035F2018,IT035F,2018,1.5,FUA
IT035F2019,IT035F,2019,1.5,FUA
IT035F2020,IT035F,2020,1.7,FUA
IT035F2021,IT035F,2021,1.5,FUA
PL029F2011,PL029F,2011,3.0,FUA
PL029F2012,PL029F,2012,2.9,FUA
PL029F2013,PL029F,2013,2.5,FUA
PL029F2014,PL029F,2014,2.9,FUA
PL029F2015,PL029F,2015,2.6,FUA
PL029F2016,PL029F,2016,2.9,FUA
PL029F2017,PL029F,2017,2.2,FUA
PL029F2018,PL029F,2018,3.0,FUA
PL029F2019,PL029F,2019,2.7,FUA
PL029F2020,PL029F,2020,2.7,FUA
PL029F2021,PL029F,2021,2.9,FUA
DE071F2011,DE071F,2011,1.4,FUA
DE071F2012,DE071F,2012,1.9,FUA
DE071F2013,DE071F,2013,2.0,FUA
DE071F2014,DE071F,2014,1.3,FUA
DE071F2015,DE071F,2015,0.9,FUA
DE071F2016,DE071F,2016,2.0,FUA
DE071F2017,DE071F,2017,1.6,FUA
DE071F2018,DE071F,2018,0.9,FUA
DE071F2019,DE071F,2019,1.4,FUA
DE071F2020,DE071F,2020,1.3,FUA
DE071F2021,DE071F,2021,1.8,FUA
NL014F2011,NL014F,2011,1.4,FUA
NL014F2012,NL014F,2012,1.7,FUA
NL014F2013,NL014F,2013,1.6,FUA
NL014F2014,NL014F,2014,1.5,FUA
NL014F2015,NL014F,2015,1.6,FUA
NL014F2016,NL014F,2016,1.6,FUA
NL014F2017,NL014F,2017,1.2,FUA
NL014F2018,NL014F,2018,1.5,FUA
NL014F2019,NL014F,2019,1.2,FUA
NL014F2020,NL014F,2020,1.5,FUA
NL014F2021,NL014F,2021,1.5,FUA
FR003F2011,FR003F,2011,1.4,FUA
FR003F2012,FR003F,2012,1.6,FUA
FR003F2013,FR003F,2013,1.8,FUA
FR003F2014,FR003F,2014,1.7,FUA
FR003F2015,FR003F,2015,1.6,FUA
FR003F2016,FR003F,2016,1.7,FUA
FR003F2017,FR003F,2017,1.8,FUA
FR003F2018,FR003F,2018,1.9,FUA
FR003F2019,FR003F,2019,2.0,FUA
FR003F2020,FR003F,2020,1.7,FUA
FR003F2021,FR003F,2021,1.8,FUA
ES056F2011,ES056F,2011,0.3,FUA
ES056F2012,ES056F,2012,0.3,FUA
ES056F2013,ES056F,2013,0.5,FUA
ES056F2014,ES056F,2014,0.2,FUA
ES056F2015,ES056F,2015,0.3,FUA
ES056F2016,ES056F,2016,0.2,FUA
ES056F2017,ES056F,2017,0.3,FUA
ES056F2018,ES056F,2018,0.2,FUA
ES056F2019,ES056F,2019,0.2,FUA
ES056F2020,ES056F,2020,0.2,FUA
ES056F2021,ES056F,2021,0.5,FUA
COL04F2011,COL04F,2011,2.8,FUA
COL04F2012,COL04F,2012,2.0,FUA
COL04F2013,COL04F,2013,1.6,FUA
COL04F2014,COL04F,2014,1.3,FUA
COL04F2015,COL04F,2015,0.6,FUA
COL04F2016,COL04F,2016,1.3,FUA
COL04F2017,COL04F,2017,2.4,FUA
COL04F2018,COL04F,2018,1.9,FUA
COL04F2019,COL04F,2019,1.6,FUA
COL04F2020,COL04F,2020,1.6,FUA
COL04F2021,COL04F,2021,2.5,FUA
ES028F2011,ES028F,2011,2.7,FUA
ES028F2012,ES028F,2012,3.0,FUA
ES028F2013,ES028F,2013,2.9,FUA
ES028F2014,ES028F,2014,3.1,FUA
ES028F2015,ES028F,2015,3.0,FUA
ES028F2016,ES028F,2016,2.8,FUA
ES028F2017,ES028F,2017,3.0,FUA
ES028F2018,ES028F,2018,2.5,FUA
ES028F2019,ES028F,2019,3.0,FUA
ES028F2020,ES028F,2020,2.8,FUA
ES028F2021,ES028F,2021,2.8,FUA
JPN18F2011,JPN18F,2011,3.2,FUA
JPN18F2012,JPN18F,2012,4.1,FUA
JPN18F2013,JPN18F,2013,3.8,FUA
JPN18F2014,JPN18F,2014,3.7,FUA
JPN18F2015,JPN18F,2015,3.6,FUA
JPN18F2016,JPN18F,2016,4.1,FUA
JPN18F2017,JPN18F,2017,3.8,FUA
JPN18F2018,JPN18F,2018,4.1,FUA
JPN18F2019,JPN18F,2019,3.9,FUA
JPN18F2020,JPN18F,2020,3.9,FUA
JPN18F2021,JPN18F,2021,4.0,FUA
IT073F2011,IT073F,2011,0.8,FUA
IT073F2012,IT073F,2012,1.2,FUA
IT073F2013,IT073F,2013,1.1,FUA
IT073F2014,IT073F,2014,1.1,FUA
IT073F2015,IT073F,2015,0.8,FUA
IT073F2016,IT073F,2016,0.9,FUA
IT073F2017,IT073F,2017,0.8,FUA
IT073F2018,IT073F,2018,1.2,FUA
IT073F2019,IT073F,2019,0.8,FUA
IT073F2020,IT073F,2020,0.9,FUA
IT073F2021,IT073F,2021,1.0,FUA
CAN15F2011,CAN15F,2011,1.8,FUA
CAN15F2012,CAN15F,2012,3.6,FUA
CAN15F2013,CAN15F,2013,4.8,FUA
CAN15F2014,CAN15F,2014,4.4,FUA
CAN15F2015,CAN15F,2015,2.2,FUA
CAN15F2016,CAN15F,2016,1.6,FUA
CAN15F2017,CAN15F,2017,2.4,FUA
CAN15F2018,CAN15F,2018,4.9,FUA
CAN15F2019,CAN15F,2019,2.6,FUA
CAN15F2020,CAN15F,2020,4.9,FUA
CAN15F2021,CAN15F,2021,2.1,FUA
TR025F2011,TR025F,2011,-0.9,FUA
TR025F2012,TR025F,2012,1.2,FUA
TR025F2013,TR025F,2013,1.3,FUA
TR025F2014,TR025F,2014,0.4,FUA
TR025F2015,TR025F,2015,1.6,FUA
TR025F2016,TR025F,2016,0.9,FUA
TR025F2017,TR025F,2017,1.9,FUA
TR025F2018,TR025F,2018,-0.8,FUA
TR025F2019,TR025F,2019,0.2,FUA
TR025F2020,TR025F,2020,1.4,FUA
TR025F2021,TR025F,2021,0.7,FUA
USA113F2011,USA113F,2011,1.1,FUA
USA113F2012,USA113F,2012,1.7,FUA
USA113F2013,USA113F,2013,2.0,FUA
USA113F2014,USA113F,2014,1.9,FUA
USA113F2015,USA113F,2015,2.4,FUA
USA113F2016,USA113F,2016,2.5,FUA
USA113F2017,USA113F,2017,2.3,FUA
USA113F2018,USA113F,2018,2.1,FUA
USA113F2019,USA113F,2019,2.5,FUA
USA113F2020,USA113F,2020,2.2,FUA
USA113F2021,USA113F,2021,2.2,FUA
USA55F2011,USA55F,2011,2.6,FUA
USA55F2012,USA55F,2012,2.1,FUA
USA55F2013,USA55F,2013,2.2,FUA
USA55F2014,USA55F,2014,1.6,FUA
USA55F2015,USA55F,2015,1.9,FUA
USA55F2016,USA55F,2016,3.1,FUA
USA55F2017,USA55F,2017,2.3,FUA
USA55F2018,USA55F,2018,3.5,FUA
USA55F2019,USA55F,2019,3.5,FUA
USA55F2020,USA55F,2020,2.1,FUA
USA55F2021,USA55F,2021,2.7,FUA
RO026F2011,RO026F,2011,1.3,FUA
RO026F2012,RO026F,2012,1.8,FUA
RO026F2013,RO026F,2013,1.8,FUA
RO026F2014,RO026F,2014,1.5,FUA
RO026F2015,RO026F,2015,1.8,FUA
RO026F2016,RO026F,2016,1.8,FUA
RO026F2017,RO026F,2017,2.2,FUA
RO026F2018,RO026F,2018,1.8,FUA
RO026F2019,RO026F,2019,1.7,FUA
RO026F2020,RO026F,2020,1.4,FUA
RO026F2021,RO026F,2021,1.9,FUA
ES055F2011,ES055F,2011,1.6,FUA
ES055F2012,ES055F,2012,1.3,FUA
ES055F2013,ES055F,2013,1.2,FUA
ES055F2014,ES055F,2014,1.2,FUA
ES055F2015,ES055F,2015,1.1,FUA
ES055F2016,ES055F,2016,1.5,FUA
ES055F2017,ES055F,2017,1.6,FUA
ES055F2018,ES055F,2018,1.6,FUA
ES055F2019,ES055F,2019,1.8,FUA
ES055F2020,ES055F,2020,1.5,FUA
ES055F2021,ES055F,2021,1.4,FUA
USA19F2011,USA19F,2011,0.2,FUA
USA19F2012,USA19F,2012,0.8,FUA
USA19F2013,USA19F,2013,0.4,FUA
USA19F2014,USA19F,2014,0.5,FUA
USA19F2015,USA19F,2015,2.2,FUA
USA19F2016,USA19F,2016,1.9,FUA
USA19F2017,USA19F,2017,1.5,FUA
USA19F2018,USA19F,2018,1.7,FUA
USA19F2019,USA19F,2019,1.6,FUA
USA19F2020,USA19F,2020,0.7,FUA
USA19F2021,USA19F,2021,1.5,FUA
JPN28F2011,JPN28F,2011,2.2,FUA
JPN28F2012,JPN28F,2012,2.5,FUA
JPN28F2013,JPN28F,2013,2.8,FUA
JPN28F2014,JPN28F,2014,2.5,FUA
JPN28F2015,JPN28F,2015,2.7,FUA
JPN28F2016,JPN28F,2016,2.6,FUA
JPN28F2017,JPN28F,2017,2.6,FUA
JPN28F2018,JPN28F,2018,2.8,FUA
JPN28F2019,JPN28F,2019,2.7,FUA
JPN28F2020,JPN28F,2020,2.6,FUA
JPN28F2021,JPN28F,2021,2.7,FUA
UK540F2011,UK540F,2011,1.2,FUA
UK540F2012,UK540F,2012,1.2,FUA
UK540F2013,UK540F,2013,1.2,FUA
UK540F2014,UK540F,2014,1.1,FUA
UK540F2015,UK540F,2015,1.2,FUA
UK540F2016,UK540F,2016,1.5,FUA
UK540F2017,UK540F,2017,1.1,FUA
UK540F2018,UK540F,2018,1.5,FUA
UK540F2019,UK540F,2019,1.4,FUA
UK540F2020,UK540F,2020,1.5,FUA
UK540F2021,UK540F,2021,1.3,FUA
KOR01F2011,KOR01F,2011,1.1,FUA
KOR01F2012,KOR01F,2012,1.3,FUA
KOR01F2013,KOR01F,2013,1.2,FUA
KOR01F2014,KOR01F,2014,1.5,FUA
